sample_key,video_id,clip_id,official_text,official_text_sha256,source_relpath,source_mp4_sha256,source_label_xlsx_sha256,stage1_duration_proxy_sec,alignment_trace_sha256,status,output_file,output_sha256,output_bytes,modalities,original_effective_duration_sec,feature_dims_json,text_sequence_length,audio_observation_length,video_observation_length,alignment_mode,alignment_granularity,text_audio_correspondence,text_av_time_mapping_status,text_present,text_content_valid,audio_present,audio_observation_valid,audio_speech_valid,video_present,audio_visual_time_valid,vision_feature_valid,face_feature_valid,official_word_count,valid_word_time_count,text_word_valid_count,audio_word_valid_count,vision_word_valid_count,audio_coverage_start_sec,audio_coverage_end_sec,video_coverage_start_sec,video_coverage_end_sec,av_common_coverage_start_sec,av_common_coverage_end_sec,opensmile_config_sha256,roberta_asset_identity_sha256,config_sha256,mediapipe_model_sha256,process_rss_bytes,runtime_sec,error
-THoVjtIkeU$_$6,-THoVjtIkeU,6,"You know that I think listening to young people, taking in what they have to say because what we have seen all around the world is the power of youth.",ff0a44df1b28408b6c2cc3ac9c9ca75ba39a594ed59ec2244b25efa93ca7290f,-THoVjtIkeU/6.mp4,efaa55ee6394032c867046690a92c29edfd825005f0a090cca5ccb763b227f64,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.097005,ebc1805f8554addaaa9e3da87cb56f003058b928b9323f6a63c3ba98fcae64b7,PASS,features/-THoVjtIkeU___6.npz,0b6eb4d0d28e89b2cbd335292194092fbf6b0e0233933890bd8a327fb42cc286,219764,text|audio|video,8.066666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",30,794,241,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,30,0,30,0,0,0.0,7.982875,0.0,8.066666666666666,0.0,7.982875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,352034816,3.5779524000827223,
-UUCSKoHeMA$_$0,-UUCSKoHeMA,0,"I mentioned a word in the last clip called 'monotone', and I want to talk about that briefly.",06066cdd3a69188d9b551d1dd8ab73440d1fb35427cc9d6269c9167249435175,-UUCSKoHeMA/0.mp4,3f9792888ec8e969f61cfb6cb4de7bdf7ef8944afe0a9d2a9d13586e1f13b898,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.8,bfb0792effffafaf838689c11e94792894bd5b8c0b9e85c427208a616a659c56,PASS,features/-UUCSKoHeMA___0.npz,7249c48faa2782e73a12cd87daf0de02f7361235f3349d20926e9074e3a09455,135798,text|audio|video,7.866666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",18,769,234,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,18,0,18,0,0,0.0,7.73225,0.0,7.866666666666666,0.0,7.73225,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,349581312,2.0490351000335068,
-UacrmKiTn4$_$10,-UacrmKiTn4,10,"Because, if they are not in any way held accountable for reading the material they won't do it.",e98b82a28182435ec3271a7d4f2d1732c3f387153858f3d3fb72566293411a96,-UacrmKiTn4/10.mp4,00312e0602dbeac970de5d7dd0e8a970e514fe45d7fe6625b4f454b299e36360,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.361979,cbc2a33a966e60c046efd48eb1e66351c0395a80fd8c24f03f32179fed38b017,PASS,features/-UacrmKiTn4___10.npz,998f9db9635bc63b4426ea5106cecbce4c5881d809be65ac264be246073b9603,134224,text|audio|video,7.333333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",18,720,218,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,18,0,18,0,0,0.0,7.2420625,0.0,7.333333333333333,0.0,7.2420625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357261312,2.2257933999644592,
-UacrmKiTn4$_$4,-UacrmKiTn4,4,Just given to their own devices they are not going to read the textbook.,32cee8f979caa3ad38c4e527ae93bb899043bcc4e353f76f7d7a2588ba9a25fb,-UacrmKiTn4/4.mp4,a7f2ab0d6ee2e2a2d5cd4239f03e6cac67c618ddb744891323df3ff87e29af84,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.741016,3f04c96e238a751f2270ce83dcfb0561dc1a2704fd234d38a47a5872c70cb3b2,PASS,features/-UacrmKiTn4___4.npz,6b681341c6ee453dfeb3e2e483a01267216d478e4446135065fb5aacd603121c,99280,text|audio|video,4.733333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",14,464,142,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,0,0,14,0,14,0,0,0.0,4.6819375,0.0,4.733333333333333,0.0,4.6819375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354598912,1.5589327999623492,
-UuX1xuaiiE$_$0,-UuX1xuaiiE,0,^it's amazing to see their enthusiasm and their passion,8e5864e1c240de55cb429cbd6230768d64e623a24c60872473907ba801977530,-UuX1xuaiiE/0.mp4,f578b305d53bc152702f5e771de0fcd12d1e9aaefc5cefce3d2082a417aab7c8,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,3.633333,bb0eea15f40c05492a9d36922cd197b11a8b030e1e70c6296891aed8c299073b,PASS,features/-UuX1xuaiiE___0.npz,fe213e0d80214afff6c2bf4130dd65b5fcc03fd3d5da0689f9a173ff4431c335,90379,text|audio|video,3.6999999999999997,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",9,353,109,TRI_MODAL_WORD_VALID,word,confirmed_match,word_valid,1,1,1,1,1,1,1,1,1,9,9,9,9,6,0.0,3.575875,0.0,3.6999999999999997,0.0,3.575875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358510592,2.2423602000344545,
-UuX1xuaiiE$_$1,-UuX1xuaiiE,1,^And all of them are really being able to explore ^these different areas in depth ^in a way that really wasn't available ^before the center was here,36409a672db653d61653e4d4502ae82ccf959f80d172199022b6fa0ee66a6477,-UuX1xuaiiE/1.mp4,d5bbda38fcec15817d2b87bab5dcc559d6d425f7d28a82e6c32d13f14b48650c,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,10.35,c83164fa4d3b2bfffd8f52fa42910a93a4a3680360e7f02a9c9143ebeef40f54,PASS,features/-UuX1xuaiiE___1.npz,ae2dffdfd11d0f91f8fdedd8355e1a007e24fd96535110ea93d6b42c890b7e7f,185891,text|audio|video,10.333333333333334,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",27,1022,309,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,27,0,27,0,0,0.0,10.2675,0.0,10.333333333333334,0.0,10.2675,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,357441536,3.9336672999197617,
-UuX1xuaiiE$_$3,-UuX1xuaiiE,3,My goal is to become a human rights lawyer,da42f76b0ced73cc78ae3f0b290e2ee611d19e3556bb76d62c3c6230d4cc4b2d,-UuX1xuaiiE/3.mp4,eddb408f25bdc13e6de2fb74caeed709cb7a8f00640e7897135330437f66a2aa,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.130013,67aa2373cea3143a37fd70133c2312ea7a29269a8e111b978367c1be0015124d,PASS,features/-UuX1xuaiiE___3.npz,42c1fdb303f836047a67755cf97e062d8ab7d8941f78ca5ef0d7a9e41e2a865b,103554,text|audio|video,4.1,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",9,399,123,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,9,0,9,0,0,0.0,4.038375,0.0,4.1,0.0,4.038375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,358322176,2.7597831999883056,
-UuX1xuaiiE$_$6,-UuX1xuaiiE,6,"I ended up going to work for the US government as an intelligence analyst, specializing in war crimes and human rights issues",e2c054ac967686a1759bc7948266e76b60f24856b1b576db92ae86e8e7280c59,-UuX1xuaiiE/6.mp4,f0131ac00e44410fbd32c547a0d421c2791172434fc0203bb969abe14a530532,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.113997,a7658d3ce3cdd88039de780eaf90998064be41949521cbc11818332204b25cb7,PASS,features/-UuX1xuaiiE___6.npz,539db8bc7cfc2eecc20af737f99c1660bc90726d952572fdf85fbb05bed8b267,195751,text|audio|video,8.1,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",22,790,240,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,22,0,22,0,0,0.0,7.9438125,0.0,8.1,0.0,7.9438125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351510528,4.718757199938409,
-a55Q6RWvTA$_$3,-a55Q6RWvTA,3,"And if you clip coupons, if you don't go out for dinner and movies and things of that nature and try to take up things in life that, well, they always say, ""the best things in life are free"". Reading a book, going for a nice walk, and, of course, combining exercise and various things of that nature where you're not spending money per se.",5fb87ab22ab30d653f463a042dfff4de8e1c86ce158ec88a819411df55941943,-a55Q6RWvTA/3.mp4,15d029fc15f50b268b98f1e8abc65e45582e638c13a018d7aa74a18373275946,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,22.153971,41f6a33d3bdeb548dd1a0ebf73295fd705aa5b4ab502dc2806360b1bd21c0f17,PASS,features/-a55Q6RWvTA___3.npz,2e7fef8b3d035523a3e3add830dc5db175da2ad4ea93a0d41ef0aaa8719551ac,531286,text|audio|video,22.133333333333336,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",65,2204,664,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,65,0,65,0,0,0.0,22.0833125,0.0,22.133333333333336,0.0,22.0833125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,359481344,8.63833169999998,
-aNfi7CP8vM$_$7,-aNfi7CP8vM,7,"Maybe they have no political party affiliation, they're not interested in politics, they could care less about politics.",357d31bd7a85ead03ed7bf23ff3965388e78d86c59f3558e607c4a58dd982e22,-aNfi7CP8vM/7.mp4,0b6389f45bb966113c65a11998c6e7facdd24c8c42acf2e8cf32e0f2139402e1,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,8.694987,045997977a6e70d3914cea2214caf8006c87a8e22ea9bbfa21dc4159dbfdc68f,PASS,features/-aNfi7CP8vM___7.npz,66dd504e53c2a5204e129ee6142bc60943b29af7e0c95d97f9af24b72612784a,208281,text|audio|video,8.666666666666666,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",18,849,257,TRI_MODAL_WORD_VALID,word,confirmed_match,word_valid,1,1,1,1,1,1,1,1,1,18,18,18,18,18,0.0,8.5376875,0.0,8.666666666666666,0.0,8.5376875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,351313920,3.5960831999545917,
-aqamKhZ1Ec$_$0,-aqamKhZ1Ec,0,"In 2008, there were very serious tribal warfare in Kenya following a disputed election.",ed2e5d24b8326f2cbd41f06d9e1606746a1f9c302ad47e65723605f6fa9fed1e,-aqamKhZ1Ec/0.mp4,6f6e674bbba4353399e9e7825217f37e6d8ca1adf9675f33cf37106f31c55548,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,10.966667,306dcfa4c29a68e99f6be671245bcd0c1f61c4b67e614620982fcf9d56719e0d,PASS,features/-aqamKhZ1Ec___0.npz,37b3083ff3596076e626640cb9f11626c4e9bec9ed079a4e6cd38e074960f9ca,209795,text|audio|video,11.0,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",14,1085,329,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,14,0,14,0,0,0.0,10.8901875,0.0,11.0,0.0,10.8901875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353898496,5.499894200009294,
-dxfTGcXJoc$_$0,-dxfTGcXJoc,0,"This is Governor Steve Beshear ... About Kentucky Our state is home to more than 1,500 bioscience and lifescience companies and more than 100,000 people who work for these firms, in areas from nutrigenomics and pharmaceuticals to nanotechnology and medical devices.",ea04aec85b49688311b4655200ca5363047258d662d7b7aa1155b3dc0e767090,-dxfTGcXJoc/0.mp4,04bd0be907fb46c613f926fe1b06bc2c3b30881c293156510baa34a4105ade55,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,20.5,3b72a9a5af8f6015c1036f4e41549df48a28a68ac911d2a060477928177b94b5,PASS,features/-dxfTGcXJoc___0.npz,1aa95daaeb0bdd9f4d4bc0238f8f2049d02ec276ad5f2c86550597d11b8b78ae,398871,text|audio|video,20.533333333333335,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",40,2037,615,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,40,0,40,0,0,0.0,20.410375,0.0,20.533333333333335,0.0,20.410375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,355106816,6.813057700055651,
-dxfTGcXJoc$_$1,-dxfTGcXJoc,1,"For the 10th straight year, some of Kentucky’s best and most innovative biotech companies and technologies were on display at the annual BIO International Convention, which I and other state officials attended this week in Chicago.",7264a3b8886102eedba485807edbb00abad90e60f85c1bc21cf23395b498ebfa,-dxfTGcXJoc/1.mp4,b5ffdc98a4a98b8f0aae55dee5fed66a43bcb129f47a250a004c1cc74e572595,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,16.161003,eb628f01a67ae7726543e3401ca17ac5c8cf3625341eb45e223cb292b9b55497,PASS,features/-dxfTGcXJoc___1.npz,648e081472056cee1f577577a1b016c1152e1d76d71f6583d76e59ca69e0acea,352149,text|audio|video,16.133333333333336,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",36,1597,482,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,36,0,36,0,0,0.0,16.018125,0.0,16.133333333333336,0.0,16.018125,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,359759872,5.962391500012018,
-dxfTGcXJoc$_$2,-dxfTGcXJoc,2,"An estimated 20,000 biotech scientists, executives and industry experts from more than 50 nations were at the BIO conference to learn about the latest scientific advances, and to exchange ideas and establish business relationships.",c699d0a24ff210a5e70956097ac4961a7553b2d75e062c316e536e3eadb0613c,-dxfTGcXJoc/2.mp4,46a5e523b5dd00364c99a3bcbc6fae4c80e1382a84b5b5e681c46eb074ed10f7,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,16.697982,47d6844b283e79398cf4d75bfefd1cd1c5f2f5da66b9cc108afa7ac942eedeee,PASS,features/-dxfTGcXJoc___2.npz,3c1bac1cbff7febfa150d53cdd1efbd366f836d98939afc52bc9ec653c2498af,354411,text|audio|video,16.666666666666668,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",34,1659,500,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,34,0,34,0,0,0.0,16.6331875,0.0,16.666666666666668,0.0,16.6331875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,360976384,6.126567599945702,
-dxfTGcXJoc$_$6,-dxfTGcXJoc,6,Kentucky’s participation at the annual BIO International Convention is the primary means by which our high-tech companies and institutions can reach out to the global scientific community.,a835a8ff3f92a75b95e7c95daf1308a6b60b7e938cae5e893630c64c5291e076,-dxfTGcXJoc/6.mp4,55c1ff86729ab21da743a5107ed07b220e41b4193cd1c0ba9f009e65c3ab0513,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,12.735026,c0cc4146bd608c3ecfab402434c6e6b2e54197a272131312d1905365e333325b,PASS,features/-dxfTGcXJoc___6.npz,41103eb96bca182dcc64c648df70e0a9683da2c55568c96a808ffcfc919da9ac,276882,text|audio|video,12.733333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",27,1258,381,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,27,0,27,0,0,0.0,12.6284375,0.0,12.733333333333333,0.0,12.6284375,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,353792000,4.831811900017783,
-egA8-b7-3M$_$1,-egA8-b7-3M,1,I started a successful Legal Nurse Consulting Business in 1989. I mentor nurses who want to become Legal Nurse Consultants.,51a43241a4907afa84e3ba3f9fc188eb045a2d63c24a6fe67b7f4a9a60b59dd5,-egA8-b7-3M/1.mp4,589a7989b1b4888568c31614a2d6beefba88fb87289c85b94df2d8051500403b,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,10.266016,24259b2c53ebd51008d667079e6691120205c43a0e5c687d0e192f50ef37f4f0,PASS,features/-egA8-b7-3M___1.npz,7ac7ca4b8a88d855bd02b46fca98d25efc47353a77dbcf650c5658d993b1ade8,225790,text|audio|video,10.233333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",20,1011,306,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,20,0,20,0,0,0.0,10.15625,0.0,10.233333333333333,0.0,10.15625,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354799616,4.159155900008045,
-egA8-b7-3M$_$13,-egA8-b7-3M,13,"What are you doing that's different?"" They always want an answer.",31e06bfd066f5eabfce83f6afbb3fe97c0c1f20c4dc5f88fd29ab92b7e2dced2,-egA8-b7-3M/13.mp4,cbd627c225ebca37521ae238cb9ec254cad236822f4f37ebfbb039e6c56aea4c,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,4.183984,184af4a81162b2d936710e70c764c97cf7b48217f42dea36d734681e329800a6,PASS,features/-egA8-b7-3M___13.npz,a5f384f1ca1db9e5e064b1a5b36df61accd931d757c26feb81068868afe68c47,108875,text|audio|video,4.166666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",11,398,123,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,11,0,11,0,0,0.0,4.023875,0.0,4.166666666666667,0.0,4.023875,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,352677888,2.05867269996088,
-egA8-b7-3M$_$16,-egA8-b7-3M,16,"Third, another big benefit of exhibiting is connecting with existing clients.",6b3a71aaf936c46a861b702c61b5ba0c2984cc60da992f39a725919994fc5b2a,-egA8-b7-3M/16.mp4,4c015f85e3bd901ecedde8c0c2ca4a756d9a77dfe4177625c481581f2037ff9c,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,5.538021,509f305bc06ac313c2ab15fdf6fd3e3544bad6b951d2d6b851e7de9e170bc986,PASS,features/-egA8-b7-3M___16.npz,390b1f40da83e4353d810c18e69ee0b0ea7f1f58400f18d14d4d4fb28dc8cf6a,130939,text|audio|video,5.533333333333333,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",11,544,166,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,11,0,11,0,0,0.0,5.483,0.0,5.533333333333333,0.0,5.483,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,352735232,2.5502755999332294,
-egA8-b7-3M$_$17,-egA8-b7-3M,17,"As you have more experience, you have more times exhibiting, you get to know more people.",979b2fe6ff1090964be7311d2794106640028a26397f696f3410b16d440cf6e0,-egA8-b7-3M/17.mp4,f967e81e0edd51c3700671721afb3fbecbbc32652f27d2db40ea444e8d80c68f,827334f782b1f242c84ad944a657bc7f7c63643f71ae9c977811a3eecdd3ab33,7.271029,fc52aceac3271d7d7a7927b72b69652a76459c826fa074353292f178e4874458,PASS,features/-egA8-b7-3M___17.npz,ed62a26a5e97c02db8738a2f47411108d0da38f4e8487c46d5bde31caeb61548,167284,text|audio|video,7.266666666666667,"{""audio_native"": 25, ""text_word"": 768, ""video_native"": 52, ""word_audio_mean_std"": 50, ""word_vision_mean_std"": 104}",16,705,215,UNCERTAIN_REVIEW,clip,not_asserted,clip_only,1,1,1,1,-1,1,1,1,1,16,0,16,0,0,0.0,7.09525,0.0,7.266666666666667,0.0,7.09525,ef451953badced2ed112ba4ffb997f9d2a7e7c444a09e8092665eadd9f24109e,4066801753f5b2a2402a46e231cc1f85fd52a5970e937644b99fc1cbb3bfeb5b,ff357861a0053b817523940844e8d285a915e3aa22051b26a102cf5be7ecfef6,64184e229b263107bc2b804c6625db1341ff2bb731874b0bcc2fe6544e0bc9ff,354172928,3.1386771000688896,
